datetime,demand,temperature,hour,day_of_week,month,humidity,is_holiday,region
2024-02-09 23:00:00,4801.0,21.0,23,4,2,42,0,National
2024-02-10 00:00:00,5081.0,35.0,0,5,2,71,0,National
2024-02-10 01:00:00,2278.0,35.0,1,5,2,76,0,National
2024-02-10 02:00:00,5724.0,30.0,2,5,2,75,0,National
2024-02-10 03:00:00,5438.0,21.0,3,5,2,45,0,National
2024-02-10 04:00:00,5491.0,21.0,4,5,2,43,0,National
2024-02-10 05:00:00,5069.0,26.0,5,5,2,36,0,National
2024-02-10 06:00:00,5992.0,22.0,6,5,2,55,0,National
2024-02-10 07:00:00,5120.0,35.0,7,5,2,68,0,National
2024-02-10 08:00:00,5750.0,23.0,8,5,2,52,1,National
2024-02-10 09:00:00,2980.0,26.0,9,5,2,84,0,National
2024-02-10 10:00:00,2801.0,31.0,10,5,2,67,0,National
2024-02-10 11:00:00,4965.0,32.0,11,5,2,71,0,National
2024-02-10 12:00:00,3796.0,32.0,12,5,2,36,0,National
2024-02-10 13:00:00,3921.0,24.0,13,5,2,57,0,National
2024-02-10 14:00:00,2635.0,23.0,14,5,2,52,0,National
2024-02-10 15:00:00,5158.0,17.0,15,5,2,69,1,National
2024-02-10 16:00:00,5723.0,22.0,16,5,2,81,0,National
2024-02-10 17:00:00,2760.0,28.0,17,5,2,75,0,National
2024-02-10 18:00:00,3105.0,19.0,18,5,2,56,1,National
2024-02-10 19:00:00,4270.0,16.0,19,5,2,35,1,National
2024-02-10 20:00:00,4665.0,14.0,20,5,2,83,0,National
2024-02-10 21:00:00,2810.0,30.0,21,5,2,59,0,National
2024-02-10 22:00:00,3152.0,35.0,22,5,2,74,0,National
2024-02-10 23:00:00,5608.0,14.0,23,5,2,53,0,National
2024-02-11 00:00:00,5414.0,30.0,0,6,2,52,0,National
2024-02-11 01:00:00,3895.0,31.0,1,6,2,51,0,National
2024-02-11 02:00:00,5646.0,25.0,2,6,2,66,0,National
2024-02-11 03:00:00,4907.0,34.0,3,6,2,82,1,National
2024-02-11 04:00:00,5314.0,31.0,4,6,2,54,1,National
2024-02-11 05:00:00,4791.0,14.0,5,6,2,50,1,National
2024-02-11 06:00:00,2273.0,25.0,6,6,2,66,0,National
2024-02-11 07:00:00,5299.0,28.0,7,6,2,75,0,National
2024-02-11 08:00:00,6027.0,20.0,8,6,2,65,0,National
2024-02-11 09:00:00,4565.0,17.0,9,6,2,73,0,National
2024-02-11 10:00:00,4390.0,14.0,10,6,2,36,0,National
2024-02-11 11:00:00,3789.0,35.0,11,6,2,55,0,National
2024-02-11 12:00:00,5130.0,15.0,12,6,2,38,0,National
2024-02-11 13:00:00,5824.0,27.0,13,6,2,63,0,National
2024-02-11 14:00:00,3327.0,30.0,14,6,2,50,0,National
2024-02-11 15:00:00,4466.0,26.0,15,6,2,44,0,National
2025-01-01 00:00:00,265.45,21.8,0,2,1,79,1,Mekelle
2025-01-01 01:00:00,234.69,28.1,1,2,1,76,1,Dire Dawa
2025-01-01 02:00:00,477.43,26.4,2,2,1,38,1,Dire Dawa
2025-01-01 03:00:00,441.04,31.2,3,2,1,39,1,Bahir Dar
2025-01-01 04:00:00,427.23,23.0,4,2,1,49,1,Mekelle
2025-01-01 05:00:00,475.28,34.5,5,2,1,32,0,Bahir Dar
2025-01-01 06:00:00,124.99,31.2,6,2,1,47,0,Addis Ababa
2025-01-01 07:00:00,312.18,15.8,7,2,1,74,1,Addis Ababa
2025-01-01 08:00:00,338.06,10.7,8,2,1,72,0,Hawassa
2025-01-01 09:00:00,126.93,15.5,9,2,1,30,1,Addis Ababa
2025-01-01 10:00:00,190.52,12.3,10,2,1,32,1,Hawassa
2025-01-01 11:00:00,449.22,25.5,11,2,1,47,0,Addis Ababa
2025-01-01 12:00:00,179.65,21.5,12,2,1,72,1,Mekelle
2025-01-01 13:00:00,228.41,18.0,13,2,1,63,0,Addis Ababa
2025-01-01 14:00:00,257.12,11.9,14,2,1,64,0,Mekelle
2025-01-01 15:00:00,242.68,20.5,15,2,1,71,0,Hawassa
2025-01-01 16:00:00,436.06,15.2,16,2,1,41,0,Bahir Dar
2025-01-01 17:00:00,471.73,34.9,17,2,1,75,0,Dire Dawa
2025-01-01 18:00:00,144.4,31.8,18,2,1,65,0,Mekelle
2025-01-01 19:00:00,235.29,33.2,19,2,1,73,0,Hawassa
2025-01-01 20:00:00,77.79,29.3,20,2,1,34,0,Bahir Dar
2025-01-01 21:00:00,318.67,12.5,21,2,1,56,0,Addis Ababa
2025-01-01 22:00:00,409.56,29.5,22,2,1,67,1,Bahir Dar
2025-01-01 23:00:00,386.43,22.9,23,2,1,63,1,Bahir Dar
2025-01-02 00:00:00,119.55,33.4,0,3,1,34,1,Dire Dawa
2025-01-02 01:00:00,135.93,21.7,1,3,1,64,1,Hawassa
2025-01-02 02:00:00,293.24,19.7,2,3,1,37,1,Hawassa
2025-01-02 03:00:00,215.02,10.0,3,3,1,46,0,Bahir Dar
2025-01-02 04:00:00,140.69,26.2,4,3,1,68,1,Dire Dawa
2025-01-02 05:00:00,337.14,32.4,5,3,1,48,1,Hawassa
2025-01-02 06:00:00,163.66,18.6,6,3,1,40,1,Mekelle
2025-01-02 07:00:00,390.7,31.6,7,3,1,70,0,Bahir Dar
2025-01-02 08:00:00,211.95,11.7,8,3,1,62,0,Hawassa
2025-01-02 09:00:00,140.71,10.6,9,3,1,38,1,Bahir Dar
2025-01-02 10:00:00,198.16,24.7,10,3,1,63,0,Addis Ababa
2025-01-02 11:00:00,147.04,34.2,11,3,1,47,0,Bahir Dar
2025-01-02 12:00:00,240.33,21.9,12,3,1,50,1,Bahir Dar
2025-01-02 13:00:00,65.15,29.8,13,3,1,58,0,Addis Ababa
2025-01-02 14:00:00,485.95,16.6,14,3,1,34,0,Hawassa
2025-01-02 15:00:00,262.73,20.7,15,3,1,67,0,Bahir Dar
2025-01-02 16:00:00,177.12,11.2,16,3,1,64,0,Bahir Dar
2025-01-02 17:00:00,461.83,20.5,17,3,1,76,1,Dire Dawa
2025-01-02 18:00:00,421.33,15.6,18,3,1,76,0,Addis Ababa
2025-01-02 19:00:00,261.14,27.8,19,3,1,74,0,Dire Dawa
2025-01-02 20:00:00,238.21,11.1,20,3,1,56,1,Hawassa
2025-01-02 21:00:00,341.07,23.5,21,3,1,66,1,Dire Dawa
2025-01-02 22:00:00,199.04,24.4,22,3,1,60,0,Hawassa
2025-01-02 23:00:00,377.43,24.5,23,3,1,57,0,Hawassa
2025-01-03 00:00:00,464.67,34.2,0,4,1,62,0,Dire Dawa
2025-01-03 01:00:00,313.18,26.2,1,4,1,30,0,Addis Ababa
2025-01-03 02:00:00,341.03,27.3,2,4,1,49,0,Dire Dawa
2025-01-03 03:00:00,51.81,14.6,3,4,1,65,0,Dire Dawa
2025-01-03 04:00:00,429.49,12.6,4,4,1,52,1,Mekelle
2025-01-03 05:00:00,101.08,19.3,5,4,1,52,1,Bahir Dar
2025-01-03 06:00:00,139.09,13.2,6,4,1,61,0,Dire Dawa
2025-01-03 07:00:00,280.8,19.4,7,4,1,50,0,Dire Dawa
2025-01-03 08:00:00,280.65,11.2,8,4,1,39,1,Bahir Dar
2025-01-03 09:00:00,481.78,16.8,9,4,1,75,1,Hawassa
2025-01-03 10:00:00,368.0,34.1,10,4,1,71,1,Mekelle
2025-01-03 11:00:00,187.12,14.2,11,4,1,41,1,Mekelle
2025-01-03 12:00:00,144.93,23.6,12,4,1,54,0,Bahir Dar
2025-01-03 13:00:00,171.51,30.1,13,4,1,60,0,Mekelle
2025-01-03 14:00:00,458.31,26.4,14,4,1,45,0,Addis Ababa
2025-01-03 15:00:00,205.83,32.5,15,4,1,66,0,Mekelle
2025-01-03 16:00:00,463.45,16.9,16,4,1,34,1,Mekelle
2025-01-03 17:00:00,425.2,34.5,17,4,1,62,1,Hawassa
2025-01-03 18:00:00,144.31,24.6,18,4,1,52,1,Bahir Dar
2025-01-03 19:00:00,355.99,11.1,19,4,1,39,0,Hawassa
2025-01-03 20:00:00,266.22,29.6,20,4,1,72,0,Bahir Dar
2025-01-03 21:00:00,93.41,13.1,21,4,1,35,0,Bahir Dar
2025-01-03 22:00:00,356.3,30.9,22,4,1,67,1,Addis Ababa
2025-01-03 23:00:00,254.98,34.8,23,4,1,35,0,Dire Dawa
2025-01-04 00:00:00,221.21,24.5,0,5,1,47,1,Hawassa
2025-01-04 01:00:00,254.07,11.8,1,5,1,60,0,Addis Ababa
2025-01-04 02:00:00,399.7,31.8,2,5,1,43,0,Addis Ababa
2025-01-04 03:00:00,169.33,24.4,3,5,1,57,1,Bahir Dar
2025-01-04 04:00:00,228.5,33.1,4,5,1,39,1,Bahir Dar
2025-01-04 05:00:00,278.89,26.2,5,5,1,61,1,Hawassa
2025-01-04 06:00:00,113.98,30.7,6,5,1,72,1,Mekelle
2025-01-04 07:00:00,174.08,13.7,7,5,1,61,1,Hawassa
2025-01-04 08:00:00,100.26,12.4,8,5,1,76,1,Mekelle
2025-01-04 09:00:00,339.6,29.2,9,5,1,56,0,Dire Dawa
2025-01-04 10:00:00,159.99,18.3,10,5,1,35,1,Hawassa
2025-01-04 11:00:00,383.56,15.3,11,5,1,33,1,Mekelle
2025-01-04 12:00:00,444.71,26.6,12,5,1,79,1,Addis Ababa
2025-01-04 13:00:00,436.01,14.8,13,5,1,41,0,Mekelle
2025-01-04 14:00:00,309.17,16.1,14,5,1,55,1,Dire Dawa
2025-01-04 15:00:00,62.24,24.5,15,5,1,53,0,Hawassa
2025-01-04 16:00:00,424.66,30.7,16,5,1,39,1,Addis Ababa
2025-01-04 17:00:00,275.54,16.5,17,5,1,74,0,Addis Ababa
2025-01-04 18:00:00,268.86,12.0,18,5,1,69,0,Addis Ababa
2025-01-04 19:00:00,402.57,10.0,19,5,1,72,0,Mekelle
2025-01-04 20:00:00,227.64,20.1,20,5,1,35,1,Bahir Dar
2025-01-04 21:00:00,139.95,31.4,21,5,1,77,1,Dire Dawa
2025-01-04 22:00:00,165.78,28.3,22,5,1,49,0,Addis Ababa
2025-01-04 23:00:00,136.23,20.7,23,5,1,47,0,Bahir Dar
2025-01-05 00:00:00,435.2,19.4,0,6,1,61,1,Hawassa
2025-01-05 01:00:00,163.81,29.2,1,6,1,44,1,Bahir Dar
2025-01-05 02:00:00,218.28,18.7,2,6,1,31,1,Mekelle
2025-01-05 03:00:00,428.26,29.0,3,6,1,65,1,Bahir Dar
2025-01-05 04:00:00,439.17,13.6,4,6,1,51,1,Addis Ababa
2025-01-05 05:00:00,278.27,18.0,5,6,1,47,1,Mekelle
2025-01-05 06:00:00,268.03,32.6,6,6,1,74,0,Dire Dawa
2025-01-05 07:00:00,254.45,12.0,7,6,1,46,1,Dire Dawa
2025-01-05 08:00:00,96.22,25.8,8,6,1,35,0,Mekelle
2025-01-05 09:00:00,346.21,33.4,9,6,1,69,0,Addis Ababa
2025-01-05 10:00:00,143.33,11.9,10,6,1,67,1,Dire Dawa
2025-01-05 11:00:00,421.38,12.3,11,6,1,74,0,Addis Ababa
2025-01-05 12:00:00,97.14,20.3,12,6,1,31,1,Dire Dawa
2025-01-05 13:00:00,381.58,16.7,13,6,1,65,0,Bahir Dar
2025-01-05 14:00:00,383.27,16.0,14,6,1,35,0,Bahir Dar
2025-01-05 15:00:00,428.92,29.8,15,6,1,35,1,Hawassa
2025-01-05 16:00:00,449.05,18.3,16,6,1,58,1,Bahir Dar
2025-01-05 17:00:00,305.52,32.0,17,6,1,71,0,Bahir Dar
2025-01-05 18:00:00,213.86,19.0,18,6,1,36,1,Mekelle
2025-01-05 19:00:00,291.02,26.4,19,6,1,66,0,Hawassa
2025-01-05 20:00:00,337.05,29.9,20,6,1,56,0,Dire Dawa
2025-01-05 21:00:00,485.9,14.3,21,6,1,52,1,Addis Ababa
2025-01-05 22:00:00,123.51,11.6,22,6,1,41,1,Hawassa
2025-01-05 23:00:00,292.72,23.2,23,6,1,35,1,Mekelle
2025-01-06 00:00:00,416.67,18.6,0,0,1,72,0,Hawassa
2025-01-06 01:00:00,482.78,28.4,1,0,1,42,0,Hawassa
2025-01-06 02:00:00,230.34,12.1,2,0,1,77,1,Dire Dawa
2025-01-06 03:00:00,167.25,18.2,3,0,1,67,0,Dire Dawa
2025-01-06 04:00:00,378.95,19.9,4,0,1,72,0,Addis Ababa
2025-01-06 05:00:00,317.62,10.3,5,0,1,50,1,Dire Dawa
2025-01-06 06:00:00,86.71,25.8,6,0,1,66,1,Bahir Dar
2025-01-06 07:00:00,285.94,22.9,7,0,1,47,1,Mekelle
2025-01-06 08:00:00,163.84,26.8,8,0,1,62,0,Bahir Dar
2025-01-06 09:00:00,457.33,15.6,9,0,1,57,1,Hawassa
2025-01-06 10:00:00,423.19,23.3,10,0,1,74,1,Mekelle
2025-01-06 11:00:00,456.14,24.8,11,0,1,57,0,Mekelle
2025-01-06 12:00:00,141.44,11.0,12,0,1,69,0,Dire Dawa
2025-01-06 13:00:00,84.52,20.6,13,0,1,40,1,Mekelle
2025-01-06 14:00:00,97.14,26.7,14,0,1,32,1,Hawassa
2025-01-06 15:00:00,357.66,33.8,15,0,1,37,0,Addis Ababa
2025-01-06 16:00:00,121.4,17.5,16,0,1,41,1,Mekelle
2025-01-06 17:00:00,320.71,21.6,17,0,1,50,1,Bahir Dar
2025-01-06 18:00:00,77.39,14.9,18,0,1,68,0,Hawassa
2025-01-06 19:00:00,222.55,16.6,19,0,1,74,1,Addis Ababa
2025-01-06 20:00:00,257.01,26.3,20,0,1,36,1,Addis Ababa
2025-01-06 21:00:00,168.02,18.0,21,0,1,63,0,Addis Ababa
2025-01-06 22:00:00,136.77,15.8,22,0,1,64,1,Addis Ababa
2025-01-06 23:00:00,214.99,27.8,23,0,1,72,0,Addis Ababa
2025-01-07 00:00:00,263.05,27.7,0,1,1,63,1,Dire Dawa
2025-01-07 01:00:00,69.35,35.0,1,1,1,69,0,Mekelle
2025-01-07 02:00:00,361.56,34.5,2,1,1,79,1,Addis Ababa
2025-01-07 03:00:00,332.1,24.4,3,1,1,72,0,Bahir Dar
2025-01-07 04:00:00,230.12,33.5,4,1,1,45,1,Mekelle
2025-01-07 05:00:00,184.86,14.4,5,1,1,75,1,Hawassa
2025-01-07 06:00:00,375.55,12.6,6,1,1,69,1,Hawassa
2025-01-07 07:00:00,408.81,20.7,7,1,1,33,0,Addis Ababa
2025-01-07 08:00:00,283.64,30.7,8,1,1,75,0,Bahir Dar
2025-01-07 09:00:00,495.0,17.0,9,1,1,64,0,Dire Dawa
2025-01-07 10:00:00,485.92,21.1,10,1,1,60,0,Bahir Dar
2025-01-07 11:00:00,120.29,33.9,11,1,1,44,1,Addis Ababa
2025-01-07 12:00:00,488.47,19.9,12,1,1,44,0,Mekelle
2025-01-07 13:00:00,233.49,18.2,13,1,1,46,0,Dire Dawa
2025-01-07 14:00:00,278.23,33.3,14,1,1,34,0,Bahir Dar
2025-01-07 15:00:00,255.57,33.2,15,1,1,67,1,Hawassa
2025-01-07 16:00:00,225.62,17.4,16,1,1,62,0,Bahir Dar
2025-01-07 17:00:00,263.5,14.8,17,1,1,49,0,Bahir Dar
2025-01-07 18:00:00,397.06,20.4,18,1,1,40,0,Dire Dawa
2025-01-07 19:00:00,456.54,22.5,19,1,1,74,1,Dire Dawa
2025-01-07 20:00:00,210.43,17.1,20,1,1,47,0,Bahir Dar
2025-01-07 21:00:00,214.75,30.1,21,1,1,51,1,Dire Dawa
2025-01-07 22:00:00,489.63,21.6,22,1,1,73,0,Dire Dawa
2025-01-07 23:00:00,178.7,17.6,23,1,1,41,0,Addis Ababa
2025-01-08 00:00:00,397.81,15.8,0,2,1,71,0,Dire Dawa
2025-01-08 01:00:00,483.76,33.9,1,2,1,62,1,Addis Ababa
2025-01-08 02:00:00,371.82,32.3,2,2,1,73,1,Hawassa
2025-01-08 03:00:00,199.29,27.0,3,2,1,45,1,Mekelle
2025-01-08 04:00:00,353.27,20.2,4,2,1,70,1,Addis Ababa
2025-01-08 05:00:00,274.89,21.2,5,2,1,45,1,Bahir Dar
2025-01-08 06:00:00,108.9,19.9,6,2,1,52,0,Bahir Dar
2025-01-08 07:00:00,350.77,27.0,7,2,1,80,0,Mekelle
2025-01-08 08:00:00,53.08,29.0,8,2,1,40,0,Mekelle
2025-01-08 09:00:00,477.91,21.8,9,2,1,43,1,Hawassa
2025-01-08 10:00:00,311.65,15.1,10,2,1,70,1,Hawassa
2025-01-08 11:00:00,58.97,12.2,11,2,1,62,0,Hawassa
2025-01-08 12:00:00,143.54,18.7,12,2,1,39,0,Hawassa
2025-01-08 13:00:00,86.46,25.9,13,2,1,47,0,Bahir Dar
2025-01-08 14:00:00,409.16,29.2,14,2,1,40,0,Mekelle
2025-01-08 15:00:00,499.69,17.6,15,2,1,40,1,Dire Dawa
2025-01-08 16:00:00,216.5,13.4,16,2,1,36,0,Mekelle
2025-01-08 17:00:00,414.88,24.7,17,2,1,56,0,Addis Ababa
2025-01-08 18:00:00,58.02,17.8,18,2,1,36,1,Hawassa
2025-01-08 19:00:00,295.84,22.0,19,2,1,57,1,Mekelle
2025-01-08 20:00:00,380.22,19.6,20,2,1,60,1,Addis Ababa
2025-01-08 21:00:00,409.92,10.5,21,2,1,57,1,Dire Dawa
2025-01-08 22:00:00,318.23,10.5,22,2,1,35,1,Dire Dawa
2025-01-08 23:00:00,433.73,13.6,23,2,1,70,1,Dire Dawa
2025-01-09 00:00:00,318.4,30.0,0,3,1,68,1,Addis Ababa
2025-01-09 01:00:00,167.42,20.6,1,3,1,30,1,Bahir Dar
2025-01-09 02:00:00,299.33,17.1,2,3,1,66,1,Dire Dawa
2025-01-09 03:00:00,338.53,25.3,3,3,1,51,1,Hawassa
2025-01-09 04:00:00,82.57,19.6,4,3,1,43,0,Addis Ababa
2025-01-09 05:00:00,358.08,11.0,5,3,1,72,1,Mekelle
2025-01-09 06:00:00,458.28,27.5,6,3,1,37,1,Addis Ababa
2025-01-09 07:00:00,244.99,18.8,7,3,1,55,0,Hawassa
2025-01-09 08:00:00,486.74,20.0,8,3,1,59,0,Mekelle
2025-01-09 09:00:00,72.87,20.9,9,3,1,57,0,Mekelle
2025-01-09 10:00:00,416.6,25.3,10,3,1,39,1,Addis Ababa
2025-01-09 11:00:00,346.08,19.6,11,3,1,74,1,Addis Ababa
2025-01-09 12:00:00,445.39,29.0,12,3,1,35,1,Hawassa
2025-01-09 13:00:00,342.62,21.0,13,3,1,75,0,Dire Dawa
2025-01-09 14:00:00,298.26,18.2,14,3,1,65,1,Bahir Dar
2025-01-09 15:00:00,411.62,22.3,15,3,1,45,1,Bahir Dar
2025-01-09 16:00:00,161.15,22.4,16,3,1,69,1,Bahir Dar
2025-01-09 17:00:00,337.62,14.0,17,3,1,78,1,Hawassa
2025-01-09 18:00:00,256.74,33.5,18,3,1,61,1,Dire Dawa
2025-01-09 19:00:00,153.26,28.1,19,3,1,46,0,Mekelle
2025-01-09 20:00:00,80.27,14.1,20,3,1,56,0,Bahir Dar
2025-01-09 21:00:00,325.22,25.4,21,3,1,73,1,Bahir Dar
2025-01-09 22:00:00,327.9,12.1,22,3,1,46,1,Bahir Dar
2025-01-09 23:00:00,329.52,17.5,23,3,1,60,0,Hawassa
2025-01-10 00:00:00,178.92,33.3,0,4,1,68,1,Dire Dawa
2025-01-10 01:00:00,85.28,24.5,1,4,1,39,0,Bahir Dar
2025-01-10 02:00:00,280.62,19.4,2,4,1,77,0,Bahir Dar
2025-01-10 03:00:00,398.45,18.8,3,4,1,49,0,Hawassa
2025-01-10 04:00:00,192.72,20.4,4,4,1,71,0,Mekelle
2025-01-10 05:00:00,480.93,34.9,5,4,1,50,1,Bahir Dar
2025-01-10 06:00:00,173.2,31.0,6,4,1,32,0,Mekelle
2025-01-10 07:00:00,303.89,32.4,7,4,1,75,1,Dire Dawa
2025-01-10 08:00:00,444.06,28.1,8,4,1,33,1,Mekelle
2025-01-10 09:00:00,238.9,24.9,9,4,1,39,0,Mekelle
2025-01-10 10:00:00,367.15,34.2,10,4,1,54,1,Bahir Dar
2025-01-10 11:00:00,457.6,10.0,11,4,1,44,0,Hawassa
2025-01-10 12:00:00,346.57,15.6,12,4,1,54,1,Mekelle
2025-01-10 13:00:00,128.56,24.4,13,4,1,31,1,Bahir Dar
2025-01-10 14:00:00,431.01,14.2,14,4,1,80,0,Addis Ababa
2025-01-10 15:00:00,434.57,23.2,15,4,1,54,1,Mekelle
2025-01-10 16:00:00,152.02,13.6,16,4,1,52,0,Dire Dawa
2025-01-10 17:00:00,119.61,19.7,17,4,1,66,1,Dire Dawa
2025-01-10 18:00:00,296.95,20.9,18,4,1,66,0,Addis Ababa
2025-01-10 19:00:00,177.53,22.0,19,4,1,59,0,Hawassa
2025-01-10 20:00:00,443.83,32.0,20,4,1,78,1,Hawassa
2025-01-10 21:00:00,100.91,24.6,21,4,1,35,0,Dire Dawa
2025-01-10 22:00:00,103.54,27.2,22,4,1,31,1,Mekelle
2025-01-10 23:00:00,465.12,21.5,23,4,1,70,0,Mekelle
2025-01-11 00:00:00,367.92,16.5,0,5,1,48,1,Dire Dawa
2025-01-11 01:00:00,233.95,17.3,1,5,1,76,1,Addis Ababa
2025-01-11 02:00:00,245.4,34.2,2,5,1,38,0,Addis Ababa
2025-01-11 03:00:00,344.36,11.4,3,5,1,46,0,Hawassa
2025-01-11 04:00:00,132.15,14.1,4,5,1,73,1,Bahir Dar
2025-01-11 05:00:00,352.22,17.6,5,5,1,74,0,Dire Dawa
2025-01-11 06:00:00,161.54,22.9,6,5,1,47,0,Bahir Dar
2025-01-11 07:00:00,217.95,13.9,7,5,1,64,0,Bahir Dar
2025-01-11 08:00:00,67.0,30.1,8,5,1,66,0,Hawassa
2025-01-11 09:00:00,154.65,26.4,9,5,1,47,1,Mekelle
2025-01-11 10:00:00,317.67,29.5,10,5,1,38,1,Hawassa
2025-01-11 11:00:00,81.49,22.4,11,5,1,55,1,Addis Ababa
2025-01-11 12:00:00,199.7,14.8,12,5,1,59,1,Addis Ababa
2025-01-11 13:00:00,279.72,10.4,13,5,1,33,0,Bahir Dar
2025-01-11 14:00:00,224.39,27.4,14,5,1,76,1,Bahir Dar
2025-01-11 15:00:00,479.48,16.1,15,5,1,57,0,Hawassa
2025-01-11 16:00:00,61.66,30.2,16,5,1,32,1,Hawassa
2025-01-11 17:00:00,456.76,15.9,17,5,1,69,1,Mekelle
2025-01-11 18:00:00,387.61,30.8,18,5,1,43,1,Mekelle
2025-01-11 19:00:00,116.8,31.4,19,5,1,74,0,Hawassa
2025-01-11 20:00:00,381.7,15.5,20,5,1,42,1,Dire Dawa
2025-01-11 21:00:00,225.81,32.2,21,5,1,49,1,Hawassa
2025-01-11 22:00:00,254.09,16.4,22,5,1,73,1,Hawassa
2025-01-11 23:00:00,306.1,10.7,23,5,1,80,0,Dire Dawa
2025-01-12 00:00:00,322.08,18.6,0,6,1,76,1,Hawassa
2025-01-12 01:00:00,365.23,14.8,1,6,1,30,1,Dire Dawa
2025-01-12 02:00:00,288.35,33.8,2,6,1,74,1,Bahir Dar
2025-01-12 03:00:00,352.24,14.3,3,6,1,34,0,Dire Dawa
2025-01-12 04:00:00,211.58,14.7,4,6,1,32,0,Bahir Dar
2025-01-12 05:00:00,368.61,11.0,5,6,1,71,1,Addis Ababa
2025-01-12 06:00:00,461.38,32.0,6,6,1,46,0,Bahir Dar
2025-01-12 07:00:00,249.42,27.1,7,6,1,33,0,Dire Dawa
2025-01-12 08:00:00,206.18,20.3,8,6,1,36,0,Dire Dawa
2025-01-12 09:00:00,357.13,27.7,9,6,1,59,0,Hawassa
2025-01-12 10:00:00,105.64,10.4,10,6,1,63,1,Mekelle
2025-01-12 11:00:00,258.95,33.8,11,6,1,76,1,Hawassa
2025-01-12 12:00:00,381.93,23.7,12,6,1,60,1,Mekelle
2025-01-12 13:00:00,260.85,25.7,13,6,1,31,1,Addis Ababa
2025-01-12 14:00:00,330.12,31.5,14,6,1,79,1,Addis Ababa
2025-01-12 15:00:00,332.24,32.8,15,6,1,61,1,Dire Dawa
2025-01-12 16:00:00,252.02,31.5,16,6,1,58,0,Hawassa
2025-01-12 17:00:00,147.6,12.4,17,6,1,65,0,Hawassa
2025-01-12 18:00:00,224.09,16.4,18,6,1,63,0,Dire Dawa
2025-01-12 19:00:00,144.21,26.6,19,6,1,50,1,Addis Ababa
2025-01-12 20:00:00,486.74,19.2,20,6,1,70,1,Addis Ababa
2025-01-12 21:00:00,321.38,24.1,21,6,1,61,0,Hawassa
2025-01-12 22:00:00,325.58,25.4,22,6,1,55,0,Bahir Dar
2025-01-12 23:00:00,355.81,11.5,23,6,1,35,1,Addis Ababa
2025-01-13 00:00:00,440.11,18.4,0,0,1,63,0,Mekelle
2025-01-13 01:00:00,134.53,12.2,1,0,1,53,0,Dire Dawa
2025-01-13 02:00:00,246.1,10.8,2,0,1,57,1,Addis Ababa
2025-01-13 03:00:00,471.43,18.2,3,0,1,40,0,Dire Dawa
2025-01-13 04:00:00,426.6,17.4,4,0,1,69,1,Mekelle
2025-01-13 05:00:00,318.86,32.3,5,0,1,78,0,Addis Ababa
2025-01-13 06:00:00,377.49,24.2,6,0,1,60,1,Bahir Dar
2025-01-13 07:00:00,205.22,18.8,7,0,1,45,0,Bahir Dar
2025-01-13 08:00:00,298.65,10.5,8,0,1,32,1,Mekelle
2025-01-13 09:00:00,399.22,27.3,9,0,1,33,1,Bahir Dar
2025-01-13 10:00:00,424.74,34.7,10,0,1,52,0,Mekelle
2025-01-13 11:00:00,170.52,20.2,11,0,1,74,1,Addis Ababa
2025-01-13 12:00:00,389.8,23.3,12,0,1,36,1,Bahir Dar
2025-01-13 13:00:00,87.32,33.5,13,0,1,57,1,Mekelle
2025-01-13 14:00:00,443.53,21.1,14,0,1,73,1,Dire Dawa
2025-01-13 15:00:00,404.63,10.7,15,0,1,37,0,Mekelle
2025-01-13 16:00:00,273.55,31.4,16,0,1,66,0,Hawassa
2025-01-13 17:00:00,216.5,17.6,17,0,1,39,0,Bahir Dar
2025-01-13 18:00:00,234.87,32.5,18,0,1,35,1,Dire Dawa
2025-01-13 19:00:00,305.95,27.5,19,0,1,69,0,Bahir Dar
2025-01-13 20:00:00,365.43,10.7,20,0,1,59,0,Hawassa
2025-01-13 21:00:00,296.5,27.8,21,0,1,43,1,Addis Ababa
2025-01-13 22:00:00,397.91,25.4,22,0,1,49,1,Mekelle
2025-01-13 23:00:00,404.31,33.2,23,0,1,68,1,Mekelle
2025-01-14 00:00:00,57.21,33.3,0,1,1,75,0,Hawassa
2025-01-14 01:00:00,408.62,30.1,1,1,1,73,0,Dire Dawa
2025-01-14 02:00:00,92.37,12.1,2,1,1,52,1,Bahir Dar
2025-01-14 03:00:00,375.91,11.3,3,1,1,57,1,Hawassa
2025-01-14 04:00:00,289.36,11.3,4,1,1,35,1,Bahir Dar
2025-01-14 05:00:00,125.6,25.0,5,1,1,63,0,Addis Ababa
2025-01-14 06:00:00,461.74,19.2,6,1,1,58,1,Bahir Dar
2025-01-14 07:00:00,368.47,20.1,7,1,1,53,0,Mekelle
2025-01-14 08:00:00,294.52,33.0,8,1,1,35,0,Addis Ababa
2025-01-14 09:00:00,136.34,28.6,9,1,1,34,1,Mekelle
2025-01-14 10:00:00,322.9,33.2,10,1,1,78,0,Addis Ababa
2025-01-14 11:00:00,332.54,23.1,11,1,1,76,1,Hawassa
2025-01-14 12:00:00,445.45,33.8,12,1,1,39,0,Hawassa
2025-01-14 13:00:00,361.38,19.8,13,1,1,48,1,Dire Dawa
2025-01-14 14:00:00,332.41,32.3,14,1,1,30,1,Hawassa
2025-01-14 15:00:00,124.24,25.8,15,1,1,57,0,Hawassa
2025-01-14 16:00:00,289.31,16.8,16,1,1,73,1,Mekelle
